"ID";name;gender;age;gameExp;rankEstim1;avatarChoice;consentChoice;snakeLevel;excited1;upset1;scared1;hostile1;proud1;irritable1;alert1;ashamed1;nervous1;determined1;trial;score;oppScore;scoreDiff;win;close;oppName;oppRank;rankStart;rankEnd;appleChoice;rankChoice;excited2;upset2;scared2;hostile2;proud2;irritable2;alert2;ashamed2;nervous2;determined2;mot1;mot2;mot3;mot4;mot5;mot6;mot7;mot8;enjoyed;satisfied;fair;credible;rankEstim2
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;1;12;1;20;1;0;LEE;92;95;95;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;2;7;10;-3;0;0;Shirley;4;100;100;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;3;12;14;-2;0;1;karen77;132;105;105;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;4;12;10;3;1;0;Ed;10;100;100;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;5;6;8;-2;0;1;emma;65;105;105;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;6;10;16;9;0;0;Nate;24;110;110;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;7;12;17;-7;0;0;taylor;118;115;115;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;8;9;8;1;1;1;BRAD;104;110;110;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;9;9;15;-9;0;0;anthonY;2;115;115;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;10;12;9;5;1;0;linda;54;110;110;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;11;13;15;1;0;1;Vivian;189;115;115;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;12;7;9;1;0;1;mona;98;120;120;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;13;11;10;0;1;1;George;87;115;115;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;14;12;22;17;0;0;matt;196;120;120;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;15;16;13;5;1;0;Carrie;7;115;115;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;16;8;10;1;0;1;ScoTT;80;120;120;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;17;9;12;-4;0;0;kev88;46;125;125;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;18;12;14;2;0;1;Janice1;114;130;130;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;19;10;0;18;1;0;rebecca;127;125;125;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;20;4;10;-9;0;0;STEVE;43;130;130;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;21;14;12;2;1;1;larry;189;125;125;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;22;13;16;-3;0;0;Pam;58;130;130;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;23;16;18;1;0;1;kim;192;135;135;1;1
33;33;2;18;1;200;4;1;2;3;1;2;1;2;1;4;1;2;3;24;15;21;-9;0;0;branD;185;140;140;1;1;2;1;1;1;2;1;4;1;1;2;4;3;4;4;2;1;4;3;7;5;8;0;150
