"ID";name;gender;age;gameExp;rankEstim1;avatarChoice;consentChoice;snakeLevel;excited1;upset1;scared1;hostile1;proud1;irritable1;alert1;ashamed1;nervous1;determined1;trial;score;oppScore;scoreDiff;win;close;oppName;oppRank;rankStart;rankEnd;appleChoice;rankChoice;excited2;upset2;scared2;hostile2;proud2;irritable2;alert2;ashamed2;nervous2;determined2;mot1;mot2;mot3;mot4;mot5;mot6;mot7;mot8;enjoyed;satisfied;fair;credible;rankEstim2
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;1;14;3;20;1;0;LEE;92;95;95;5;1
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;2;11;14;-3;0;0;Shirley;4;100;100;5;1
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;3;14;16;-2;0;1;karen77;132;105;100;1;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;4;19;17;3;1;0;Ed;10;95;95;5;1
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;5;12;14;-2;0;1;emma;65;100;95;4;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;6;16;22;9;0;0;Nate;24;100;95;4;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;7;15;20;-7;0;0;taylor;118;100;95;3;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;8;15;14;1;1;1;BRAD;104;90;85;5;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;9;17;23;-9;0;0;anthonY;2;90;85;5;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;10;14;11;5;1;0;linda;54;80;75;3;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;11;8;10;1;0;1;Vivian;189;80;75;1;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;12;11;13;1;0;1;mona;98;80;75;3;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;13;18;17;0;1;1;George;87;70;70;3;1
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;14;10;20;17;0;0;matt;196;75;70;1;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;15;12;9;5;1;0;Carrie;7;65;65;5;1
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;16;13;15;1;0;1;ScoTT;80;70;70;1;1
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;17;11;14;-4;0;0;kev88;46;75;70;4;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;18;8;10;2;0;1;Janice1;114;75;70;3;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;19;15;5;18;1;0;rebecca;127;65;60;3;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;20;13;19;-9;0;0;STEVE;43;65;60;3;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;21;19;17;2;1;1;larry;189;55;50;4;5
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;22;15;18;-3;0;0;Pam;58;55;55;3;1
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;23;11;13;1;0;1;kim;192;60;57;2;4
31;31;2;19;1;181;3;1;2;3;1;1;2;2;1;4;1;2;4;24;15;21;-9;0;0;branD;185;62;57;3;5;2;1;1;1;2;1;1;1;1;2;4;4;3;4;3;2;3;2;4;6;6;7;61
