"ID";name;gender;age;gameExp;rankEstim1;avatarChoice;consentChoice;snakeLevel;excited1;upset1;scared1;hostile1;proud1;irritable1;alert1;ashamed1;nervous1;determined1;trial;score;oppScore;scoreDiff;win;close;oppName;oppRank;rankStart;rankEnd;appleChoice;rankChoice;excited2;upset2;scared2;hostile2;proud2;irritable2;alert2;ashamed2;nervous2;determined2;mot1;mot2;mot3;mot4;mot5;mot6;mot7;mot8;enjoyed;satisfied;fair;credible;rankEstim2
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;1;10;0;20;1;0;LEE;92;95;95;1;1
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;2;8;11;-3;0;0;Shirley;4;100;100;1;1
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;3;8;10;-2;0;1;karen77;132;105;102;1;4
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;4;14;12;3;1;0;Ed;10;97;94;1;4
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;5;13;15;-2;0;1;emma;65;99;94;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;6;12;18;9;0;0;Nate;24;99;94;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;7;14;19;-7;0;0;taylor;118;99;94;3;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;8;25;24;1;1;1;BRAD;104;89;84;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;9;14;20;-9;0;0;anthonY;2;89;86;5;4
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;10;20;17;5;1;0;linda;54;81;76;4;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;11;17;19;1;0;1;Vivian;189;81;76;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;12;16;18;1;0;1;mona;98;81;76;4;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;13;17;16;0;1;1;George;87;71;66;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;14;23;33;17;0;0;matt;196;71;66;2;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;15;15;12;5;1;0;Carrie;7;61;56;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;16;14;16;1;0;1;ScoTT;80;61;56;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;17;20;23;-4;0;0;kev88;46;61;56;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;18;9;11;2;0;1;Janice1;114;61;56;1;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;19;16;6;18;1;0;rebecca;127;51;46;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;20;16;22;-9;0;0;STEVE;43;51;46;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;21;19;17;2;1;1;larry;189;41;36;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;22;20;23;-3;0;0;Pam;58;41;36;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;23;20;22;1;0;1;kim;192;41;36;5;5
63;63;1;26;1;160;3;1;2;3;1;1;1;2;2;1;1;2;3;24;20;26;-9;0;0;branD;185;41;36;5;5;2;2;1;1;2;3;1;2;1;1;5;3;5;5;4;3;4;4;7;4;6;4;100
