"ID";name;gender;age;gameExp;rankEstim1;avatarChoice;consentChoice;snakeLevel;excited1;upset1;scared1;hostile1;proud1;irritable1;alert1;ashamed1;nervous1;determined1;trial;score;oppScore;scoreDiff;win;close;oppName;oppRank;rankStart;rankEnd;appleChoice;rankChoice;excited2;upset2;scared2;hostile2;proud2;irritable2;alert2;ashamed2;nervous2;determined2;mot1;mot2;mot3;mot4;mot5;mot6;mot7;mot8;enjoyed;satisfied;fair;credible;rankEstim2
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;1;11;0;20;1;0;LEE;92;95;92;3;4
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;2;7;10;-3;0;0;Shirley;4;97;97;3;1
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;3;14;16;-2;0;1;karen77;132;102;102;4;1
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;4;9;7;3;1;0;Ed;10;97;94;3;4
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;5;11;13;-2;0;1;emma;65;99;94;4;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;6;9;15;9;0;0;Nate;24;99;99;3;1
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;7;9;14;-7;0;0;taylor;118;104;104;2;1
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;8;12;11;1;1;1;BRAD;104;99;96;5;4
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;9;13;19;-9;0;0;anthonY;2;101;96;5;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;10;14;11;5;1;0;linda;54;91;86;5;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;11;14;16;1;0;1;Vivian;189;91;86;4;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;12;14;16;1;0;1;mona;98;91;86;5;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;13;15;14;0;1;1;George;87;81;76;5;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;14;14;24;17;0;0;matt;196;81;76;5;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;15;3;0;5;1;0;Carrie;7;71;66;1;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;16;8;10;1;0;1;ScoTT;80;71;66;1;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;17;4;7;-4;0;0;kev88;46;71;66;1;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;18;10;12;2;0;1;Janice1;114;71;66;1;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;19;5;0;18;1;0;rebecca;127;61;56;2;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;20;8;14;-9;0;0;STEVE;43;61;56;1;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;21;5;3;2;1;1;larry;189;51;46;1;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;22;19;22;-3;0;0;Pam;58;51;46;4;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;23;11;13;1;0;1;kim;192;51;46;5;5
69;69;2;20;1;200;3;1;2;4;1;1;1;3;2;4;2;3;3;24;15;21;-9;0;0;branD;185;51;46;5;5;2;3;1;2;2;2;3;1;1;4;3;4;3;3;4;4;3;3;7;5;5;8;21
