"ID";name;gender;age;gameExp;rankEstim1;avatarChoice;consentChoice;snakeLevel;excited1;upset1;scared1;hostile1;proud1;irritable1;alert1;ashamed1;nervous1;determined1;trial;score;oppScore;scoreDiff;win;close;oppName;oppRank;rankStart;rankEnd;appleChoice;rankChoice;excited2;upset2;scared2;hostile2;proud2;irritable2;alert2;ashamed2;nervous2;determined2;mot1;mot2;mot3;mot4;mot5;mot6;mot7;mot8;enjoyed;satisfied;fair;credible;rankEstim2
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;1;23;12;20;1;0;LEE;92;95;95;4;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;2;11;14;-3;0;0;Shirley;4;100;100;3;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;3;6;8;-2;0;1;karen77;132;105;105;1;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;4;19;17;3;1;0;Ed;10;100;97;5;4
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;5;15;17;-2;0;1;emma;65;102;102;4;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;6;19;25;9;0;0;Nate;24;107;102;5;5
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;7;8;13;-7;0;0;taylor;118;107;107;1;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;8;17;16;1;1;1;BRAD;104;102;102;4;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;9;18;24;-9;0;0;anthonY;2;107;107;5;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;10;15;12;5;1;0;linda;54;102;102;4;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;11;15;17;1;0;1;Vivian;189;107;102;2;5
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;12;15;17;1;0;1;mona;98;107;107;4;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;13;17;16;0;1;1;George;87;102;97;5;5
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;14;15;25;17;0;0;matt;196;102;102;5;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;15;14;11;5;1;0;Carrie;7;97;97;1;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;16;16;18;1;0;1;ScoTT;80;102;102;1;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;17;12;15;-4;0;0;kev88;46;107;107;1;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;18;11;13;2;0;1;Janice1;114;112;112;1;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;19;15;5;18;1;0;rebecca;127;107;107;1;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;20;15;21;-9;0;0;STEVE;43;112;112;1;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;21;15;13;2;1;1;larry;189;107;107;1;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;22;13;16;-3;0;0;Pam;58;112;112;1;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;23;9;11;1;0;1;kim;192;117;117;1;1
32;32;1;20;1;100;4;1;2;4;1;2;1;3;1;4;1;3;5;24;14;20;-9;0;0;branD;185;122;122;1;1;1;5;2;1;1;4;1;1;1;1;1;2;4;3;4;1;1;3;0;2;4;1;96
