"ID";name;gender;age;gameExp;rankEstim1;avatarChoice;consentChoice;snakeLevel;excited1;upset1;scared1;hostile1;proud1;irritable1;alert1;ashamed1;nervous1;determined1;trial;score;oppScore;scoreDiff;win;close;oppName;oppRank;rankStart;rankEnd;appleChoice;rankChoice;excited2;upset2;scared2;hostile2;proud2;irritable2;alert2;ashamed2;nervous2;determined2;mot1;mot2;mot3;mot4;mot5;mot6;mot7;mot8;enjoyed;satisfied;fair;credible;rankEstim2
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;1;13;2;20;1;0;LEE;92;95;95;4;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;2;10;13;-3;0;0;Shirley;4;100;97;4;4
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;3;11;13;-2;0;1;karen77;132;102;102;5;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;4;12;10;3;1;0;Ed;10;97;97;1;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;5;6;8;-2;0;1;emma;65;102;102;3;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;6;8;14;9;0;0;Nate;24;107;107;3;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;7;8;13;-7;0;0;taylor;118;112;107;3;5
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;8;19;18;1;1;1;BRAD;104;102;101;5;2
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;9;10;16;-9;0;0;anthonY;2;106;104;4;3
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;10;16;13;5;1;0;linda;54;99;96;5;4
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;11;13;15;1;0;1;Vivian;189;101;98;5;4
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;12;7;9;1;0;1;mona;98;103;103;1;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;13;10;9;0;1;1;George;87;98;98;1;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;14;10;20;17;0;0;matt;196;103;103;5;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;15;15;12;5;1;0;Carrie;7;98;98;5;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;16;11;13;1;0;1;ScoTT;80;103;103;1;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;17;13;16;-4;0;0;kev88;46;108;108;5;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;18;10;12;2;0;1;Janice1;114;113;108;1;5
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;19;17;7;18;1;0;rebecca;127;103;103;5;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;20;17;23;-9;0;0;STEVE;43;108;108;5;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;21;16;14;2;1;1;larry;189;103;103;5;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;22;10;13;-3;0;0;Pam;58;108;108;4;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;23;14;16;1;0;1;kim;192;113;113;5;1
27;27;2;22;1;200;2;1;2;2;2;1;1;1;1;4;1;1;1;24;12;18;-9;0;0;branD;185;118;118;1;1;1;1;1;1;1;1;3;1;1;1;4;4;3;4;3;2;4;4;7;5;5;3;118
